,timestamp,Time_To_Maturity,a,b,rho,m,sigma,moneyness
0,2024-08-10 11:04:14,0.0054794520547945,-0.11028525446820739,6.044638833669036,-0.2823339424387406,-0.020460150415585743,0.038765103142635066,"[-0.17811509621369015, -0.15869701035658862, -0.13964881538589405, -0.12095668237374155, -0.1117400272688175, -0.10260754370554506, -0.09355770818562711, -0.08458903820286667, -0.07570009078562073, -0.0668894611034658, -0.05815578113471116, -0.04949771839159667, -0.04091397470020516, -0.03240328503229648, -0.02396441638643182, -0.01559616671591529, -0.007297363901220161, 0.0009331352352952314, 0.009096445874456313, 0.017193656107075607, 0.02522582780433979, 0.0331939974535168, 0.04109917696063001, 0.04894235442165583, 0.05672449486371091, 0.06444654095762115, 0.07971401308840964, 0.09475189045295002, 0.10956697623809072, 0.12416577565924346, 0.13855451311134312, 0.15273914810329942, 0.16672539007803938]"
1,2024-08-10 11:04:14,0.0082191780821917,-0.763707751553268,6.8595000415772915,-0.21976434959448618,-0.02936840828750698,0.13472622228650166,"[-0.13960759904564377, -0.12091546603349118, -0.10256632736529472, -0.08454782186261636, -0.0668482447632154, -0.058114564794460886, -0.04945650205134628, -0.04087275835995479, -0.03236206869204612, -0.023923200046181477, -0.015554950375664962, -0.007256147560969846, 0.0009743515755457556, 0.009137662214706493, 0.017234872447325883, 0.02526704414459016, 0.03323521379376706, 0.04114039330088035, 0.048983570761906264, 0.05676571120396123, 0.06448775729787155, 0.07975522942866003, 0.09479310679320038, 0.10960819257834106, 0.12420699199949378, 0.13859572945159343, 0.1527803644435499]"
2,2024-08-10 11:04:14,0.010958904109589,-32.11849708579251,33.309849051459196,-0.24493414982600856,-0.24319548434454738,1.0,"[-0.12159774217227369, -0.10324860350407722, -0.08523009800139883, -0.06753052090199797, -0.05013877819012873, -0.04155503449873722, -0.033044344830828666, -0.024605476184964007, -0.016237226514447367, -0.007938423699752244, 0.0002920754367632545, 0.008455386075924, 0.0165525963085434, 0.024584768005807688, 0.03255293765498459, 0.04045811716209789, 0.04830129462312382, 0.056083435065178794, 0.06380548115908913, 0.07907295328987742, 0.09411083065441798, 0.10892591643955868, 0.12352471586071122, 0.13791345331281088, 0.15209808830476734]"
3,2024-08-10 11:04:14,0.0191780821917808,-2.4997052533617006,6.115576341165024,0.01751386465714916,0.04095233728310907,0.4485945950349978,"[-0.42263469683531946, -0.3738445326658876, -0.32732451703099463, -0.304851661178936, -0.28287275446016086, -0.2613665492391972, -0.24031314004136484, -0.21969385283862913, -0.19949114552110978, -0.17968851822493004, -0.16027043236782842, -0.1412222373971339, -0.12253010438498145, -0.10418096571678488, -0.08616246021410655, -0.0684628831147056, -0.051071140402836494, -0.03397670704353635, -0.01716958872715509, -0.0006402867759444985, 0.015620234095835725, 0.03162057544227699, 0.04736893241041608, 0.06287311894638126, 0.07814059107716982, 0.09317846844171027, 0.10799355422685082, 0.12259235364800364, 0.13698109110010318, 0.15116572609205972, 0.16515196806679955, 0.17894529019913527, 0.19255094225491404, 0.20597396258705464, 0.2192191893370752, 0.2451946757403359, 0.27051248372462583, 0.29520509631499736, 0.31930264789405777, 0.3428331453042519, 0.3658226635289507, 0.3882955193810093, 0.4102744260997845, 0.43178063132074807, 0.45283404051858045]"
4,2024-08-10 11:04:14,0.0383561643835616,-2.040586189996365,3.7778373378785646,-0.03139055762289559,0.02258490087400989,0.6078113286537956,"[-0.42414308361269254, -0.3753529194432604, -0.3288329038083676, -0.30636004795630895, -0.28438114123753383, -0.2628749360165702, -0.24182152681873778, -0.2212022396160022, -0.2009995322984827, -0.18119690500230307, -0.16177881914520142, -0.1427306241745069, -0.12403849116235445, -0.10568935249415787, -0.0876708469914795, -0.06997126989207868, -0.052579527180209445, -0.035485093820909294, -0.018677975504528134, -0.0021486735533175305, 0.014111847318462704, 0.030112188664903877, 0.04586054563304308, 0.06136473216900837, 0.07663220429979684, 0.09167008166433718, 0.10648516744947786, 0.12108396687063058, 0.13547270432273023, 0.1636435812894266, 0.19104255547754093, 0.21771080255970232, 0.24368628896296304, 0.2690040969472528, 0.29369670953762433, 0.3177942611166849, 0.34132475852687894, 0.36431427675157774, 0.38678713260363634, 0.4087660393224115]"
5,2024-08-10 11:04:14,0.0575342465753424,-1.5525058867396366,2.7865683429485224,-0.09206717955751662,-0.030420351246975785,0.6526660998856104,"[-0.7134854486886828, -0.5593347688614245, -0.42580337623690184, -0.3770132120674699, -0.33049319643257696, -0.30802034058051836, -0.28604143386174313, -0.2645352286407796, -0.24348181944294728, -0.2228625322402116, -0.2026598249226922, -0.18285719762651234, -0.16343911176941078, -0.14439091679871632, -0.1256987837865638, -0.10734964511836728, -0.08933113961568898, -0.07163156251628797, -0.0542398198044188, -0.0371453864451187, -0.020338268128737482, -0.0038089661775269346, 0.012451554694253466, 0.028451896040694473, 0.044200253008833734, 0.059704439544798864, 0.0749719116755874, 0.09000978904012799, 0.10482487482526852, 0.11942367424642128, 0.13381241169852076, 0.14799704669047728, 0.16198328866521708, 0.17577661079755297, 0.18938226285333168, 0.20280528318547225, 0.21605050993549296, 0.22912259150284564, 0.2420259963387536, 0.25476502211618324, 0.26734380432304344, 0.2920364169134149, 0.3161339684924754, 0.3279684261394783, 0.3396644659026695, 0.3626539841273684, 0.3851268399794269, 0.40710574669820215, 0.42861195191916573, 0.4391940612497027, 0.49048735563725315, 0.5392775198066851, 0.585797535441578, 0.6302492980124119, 0.6728089124312078]"
6,2024-08-10 11:04:14,0.1342465753424657,-1.5497673238100818,1.8978905200774063,-0.2631888352538043,-0.30739039405086915,1.0,"[-1.8197009448842827, -1.414235836776118, -1.2319142799821636, -1.1778470587118879, -1.1265537643243373, -1.0777636001549054, -1.0312435845200123, -0.9867918219491785, -0.9442322075303826, -0.9034102130101276, -0.8641894998568462, -0.8264491718739992, -0.7900815277031243, -0.7549902078918542, -0.7210886562161728, -0.6882988333931821, -0.6565501350786016, -0.625778476411848, -0.5959255132621668, -0.5669379763889146, -0.5387670994222183, -0.5113681252341038, -0.48469987815194254, -0.4587243917486818, -0.433406583764392, -0.40871397117402036, -0.38461641959495996, -0.36108592218476593, -0.33809640396006707, -0.3156235481080085, -0.29364464138923324, -0.2721384361682697, -0.2510850269704373, -0.23046573976770166, -0.21026303245018227, -0.19046040515400248, -0.17104231929690095, -0.15199412432620638, -0.1333019913140539, -0.11495285264585729, -0.09693434714317903, -0.07923477004377816, -0.061843027331908905, -0.044748593972608844, -0.02794147565622754, 0.004848347166763234, 0.02084868851320432, 0.03659704548134366, 0.05210123201730887, 0.06736870414809726, 0.08240658151263773, 0.09722166729777852, 0.11182046671893117, 0.12620920417103074, 0.15438008113772697, 0.19520207565798217, 0.25974059679555334, 0.3203652186119882, 0.37752363245193676, 0.4315908537222125, 0.48288414810976305, 0.531674312279195, 0.578194327914088, 0.6226460904849218, 0.6652057049037178, 0.7060276994239728, 0.7452484125772542, 0.819356384730976, 0.9528877773554987, 1.070670813011882, 1.1760313286697084, 1.358352885463663]"
7,2024-08-10 11:04:14,0.210958904109589,-0.8897509544214969,1.2595370585941705,-0.33099731200347177,-0.4063156082239138,1.0,"[-0.9123373644047499, -0.7300158076107952, -0.5758651277835369, -0.44233373515901425, -0.39354357098958237, -0.3470235553546895, -0.32455069950263093, -0.3025717927838556, -0.28106558756289207, -0.26001217836505974, -0.23939289116232398, -0.2191901838448046, -0.1993875565486248, -0.17996947069152328, -0.16092127572082884, -0.1422291427086762, -0.1238800040404797, -0.10586149853780144, -0.08816192143840045, -0.07077017872653131, -0.053675745367231235, -0.03686862705084992, -0.020339325099639403, -0.004078804227859024, 0.011921537118581958, 0.027669894086721304, 0.04317408062268652, 0.058441552753474915, 0.07347943011801539, 0.088294515903156, 0.10289331532430884, 0.11728205277640841, 0.13146668776836481, 0.14545292974310467, 0.15924625187544045, 0.17285190393121905, 0.18627492426335987, 0.19952015101338047, 0.21259223258073323, 0.22549563741664108, 0.2382346631940708, 0.25081344540093103, 0.2755060579913025, 0.2996036095703629, 0.3114380672173658, 0.32313410698055717, 0.34612362520525586, 0.3685964810573144, 0.39057538777608974, 0.42266370232759015, 0.4739569967151407, 0.5227471608845727, 0.5692671765194656, 0.6137189390902994]"
8,2024-08-10 11:04:14,0.2493150684931507,-0.3420923280432529,0.7102344791510801,0.325398464048396,0.2925059834372343,1.0,"[-0.4474442792412339, -0.3296612435848503, -0.22430072792702405, -0.1289905481226992, -0.04197917113306946, 0.006810993036362553, 0.038063536540467055, 0.06836888603579587, 0.1121715086941888, 0.1403423856608852, 0.18116438018114034, 0.24570290131871142, 0.363485936975095, 0.4688464526329213, 0.5641566324372461, 0.6511680094268758, 0.8053186892541341]"
9,2024-08-10 11:04:14,0.3835616438356164,-0.4206837783935917,0.7699005916935565,-0.11126219688701625,-0.15072498696117337,1.0,"[-1.849843611856265, -1.4443785037481005, -1.1566964312963195, -0.9335528799821098, -0.8202241946751065, -0.7851328748638365, -0.7512313231881552, -0.7184415003651642, -0.6866928020505839, -0.6559211433838302, -0.6260681802341491, -0.5970806433608968, -0.5689097663942005, -0.541510792206086, -0.5148425451239247, -0.48886705872066405, -0.4635492507363742, -0.4388566381460027, -0.4147590865669422, -0.39122858915674813, -0.3682390709320494, -0.34576621507999084, -0.32378730836121544, -0.30228110314025186, -0.28122769394241953, -0.2606084067396839, -0.24040569942216447, -0.22060307212598476, -0.2011849862688832, -0.18213679129818874, -0.16344465828603608, -0.14509551961783956, -0.12707701411516126, -0.10937743701576035, -0.09198569430389118, -0.07489126094459107, -0.05808414262820986, -0.041554840676999306, -0.0252943198052189, -0.009293978458777783, 0.021958565045326613, 0.09606653719904842, 0.16505940868600003, 0.22959792982357113, 0.29022255164000593, 0.3473809654799545, 0.40144818675023036, 0.45274148113778084, 0.5015316453072128, 0.5480516609421058, 0.5925034235129396, 0.6350630379317355, 0.6758850324519906, 0.715105745605272, 0.752846073588119, 0.7892137177589937, 0.8582065892459453, 0.9227451103835165, 1.0405281460398998, 1.1458886616977262, 1.3282102184916809, 1.5513537698058906]"
