,Coin_Price,mark_price,timestamp,ask_iv,best_ask_price,bid_iv,best_bid_price,delta,theta,gamma,vega,rho,mark_iv,Coin_Name,Expiry_Date,Strike_Price,Option_Type,Market_Price,Time_To_Maturity,Risk_Free_Rate,collection_time,mid_iv,Put_Price
2076,58332.6843,0.0246,2024-09-02 14:31:40,53.6,0.0265,44.39,0.0235,0.64298,-163.41924,0.00015,18.95457,2.73702,47.75,BTC,2024-09-05,57500.0,Call,1434.98403378,0.010958904109589,0.052971506849315,2024-09-02 14:32:41,0.48995000000000005,612.1941441
2077,58229.8104,0.0235,2024-09-02 14:34:41,52.28,0.025,44.7,0.0225,0.627,-165.72113,0.00016,19.1937,2.66431,47.79,BTC,2024-09-05,57500.0,Call,1368.4005444,0.010958904109589,0.052971506849315,2024-09-02 14:35:28,0.4849,640.3041072999999
2078,58188.7437,0.0231,2024-09-02 14:37:28,52.05,0.024,44.51,0.022,0.62066,-166.44819,0.00016,19.27428,2.63441,47.76,BTC,2024-09-05,57500.0,Call,1344.1599794699998,0.010958904109589,0.052971506849315,2024-09-02 14:38:19,0.4828,651.68864768
2079,58225.5985,0.0234,2024-09-02 14:40:19,50.94,0.027,46.4,0.0215,0.62657,-165.66966,0.00016,19.18496,2.65854,47.72,BTC,2024-09-05,57500.0,Call,1362.4790049,0.010958904109589,0.052971506849315,2024-09-02 14:41:08,0.4867,640.0150382999999
2080,58229.2688,0.0235,2024-09-02 14:43:08,52.35,0.025,44.77,0.022,0.62723,-165.52885,0.00016,19.17043,2.66019,47.69,BTC,2024-09-05,57500.0,Call,1368.3878168,0.010958904109589,0.052971506849315,2024-09-02 14:43:50,0.48560000000000003,634.62831181
2081,58445.1352,0.0255,2024-09-02 15:29:09,56.55,0.0285,45.59,0.025,0.66267,-159.64934,0.00015,18.46387,2.78511,47.21,BTC,2024-09-05,57500.0,Call,1490.3509476,0.010958904109589,0.052971506849315,2024-09-02 15:29:52,0.5107,549.1928925200001
2082,58745.7328,0.0289,2024-09-02 15:33:52,57.46,0.032,31.44,0.0245,0.70688,-151.64704,0.00014,17.46635,2.97494,47.34,BTC,2024-09-05,57500.0,Call,1697.7516779199998,0.010958904109589,0.052971506849315,2024-09-02 15:34:41,0.4445,445.98608116
2083,58714.2757,0.0286,2024-09-02 15:38:41,55.39,0.031,40.35,0.0265,0.70203,-153.20369,0.00014,17.57794,2.94979,47.46,BTC,2024-09-05,57500.0,Call,1679.22828502,0.010958904109589,0.052971506849315,2024-09-02 15:39:28,0.47870000000000007,458.13987414
2084,58675.0102,0.0281,2024-09-02 15:41:28,55.19,0.0305,40.26,0.026,0.69654,-154.30821,0.00015,17.70474,2.92358,47.43,BTC,2024-09-05,57500.0,Call,1648.76778662,0.010958904109589,0.052971506849315,2024-09-02 15:42:13,0.47724999999999995,486.76040062
2085,58596.7366,0.0272,2024-09-02 15:44:13,53.15,0.029,43.38,0.026,0.6852,-156.57204,0.00015,17.96026,2.87186,47.4,BTC,2024-09-05,57500.0,Call,1593.8312355199998,0.010958904109589,0.052971506849315,2024-09-02 15:44:56,0.48265,492.31670796
2086,58779.5184,0.0293,2024-09-02 15:46:56,54.72,0.0315,39.35,0.027,0.71211,-150.60653,0.00014,17.30101,2.98811,47.31,BTC,2024-09-05,57500.0,Call,1722.23988912,0.010958904109589,0.052971506849315,2024-09-02 15:47:47,0.47035,452.05036954
2087,58729.7244,0.0287,2024-09-02 15:49:47,54.91,0.031,39.74,0.0265,0.70507,-152.22758,0.00014,17.4756,2.95508,47.3,BTC,2024-09-05,57500.0,Call,1685.54309028,0.010958904109589,0.052971506849315,2024-09-02 15:50:34,0.47325,452.2451549000001
2088,58442.4327,0.0245,2024-09-02 20:38:33,52.52,0.0265,39.15,0.0225,0.67206,-159.94267,0.00016,17.52525,2.608,45.91,BTC,2024-09-05,57500.0,Call,1431.83960115,0.010958904109589,0.052971506849315,2024-09-02 20:39:16,0.45835000000000004,485.09301611
2089,58455.7557,0.0246,2024-09-02 20:41:16,52.05,0.0265,38.62,0.0225,0.67441,-159.30753,0.00016,17.47808,2.61753,45.85,BTC,2024-09-05,57500.0,Call,1438.01159022,0.010958904109589,0.052971506849315,2024-09-02 20:41:59,0.4533499999999999,479.3371967400001
2090,58450.0067,0.0246,2024-09-02 20:43:59,52.29,0.0265,38.88,0.0225,0.67331,-159.91913,0.00016,17.48843,2.60941,45.94,BTC,2024-09-05,57500.0,Call,1437.87016482,0.010958904109589,0.052971506849315,2024-09-02 20:44:41,0.45585000000000003,485.1368343
2091,58476.024,0.0248,2024-09-02 20:46:41,51.37,0.0265,37.82,0.0225,0.67789,-158.66461,0.00016,17.39496,2.62799,45.82,BTC,2024-09-05,57500.0,Call,1450.2053952,0.010958904109589,0.052971506849315,2024-09-02 20:47:24,0.44595,473.67046917
2092,58470.622,0.0248,2024-09-02 20:49:24,51.6,0.0265,38.07,0.0225,0.67725,-158.80758,0.00016,17.39334,2.62112,45.79,BTC,2024-09-05,57500.0,Call,1450.0714256,0.010958904109589,0.052971506849315,2024-09-02 20:50:07,0.44835,479.47404982
2093,58457.315,0.0246,2024-09-02 20:52:07,52.08,0.0265,38.62,0.0225,0.67515,-159.17906,0.00016,17.43343,2.61199,45.78,BTC,2024-09-05,57500.0,Call,1438.049949,0.010958904109589,0.052971506849315,2024-09-02 20:52:50,0.45349999999999996,479.34998300000007
2094,58477.5714,0.0248,2024-09-02 20:54:50,51.36,0.0265,37.79,0.0225,0.67877,-158.14118,0.00016,17.35884,2.62666,45.68,BTC,2024-09-05,57500.0,Call,1450.24377072,0.010958904109589,0.052971506849315,2024-09-02 20:55:33,0.44575000000000004,473.68288566
2095,58463.6495,0.0246,2024-09-02 20:57:33,51.86,0.0265,38.36,0.0225,0.67649,-158.59596,0.00016,17.40571,2.61748,45.69,BTC,2024-09-05,57500.0,Call,1438.2057777,0.010958904109589,0.052971506849315,2024-09-02 20:58:15,0.4511,473.55405597
2096,58490.0061,0.0249,2024-09-02 21:00:15,50.91,0.0265,37.27,0.0225,0.68106,-157.41247,0.00016,17.31059,2.63597,45.59,BTC,2024-09-05,57500.0,Call,1456.40115189,0.010958904109589,0.052971506849315,2024-09-02 21:00:59,0.4409,467.8670192
2097,58433.3954,0.0243,2024-09-02 21:02:59,53.01,0.0265,37.91,0.022,0.67215,-159.27382,0.00016,17.46256,2.59164,45.58,BTC,2024-09-05,57500.0,Call,1419.9315082199998,0.010958904109589,0.052971506849315,2024-09-02 21:03:41,0.45459999999999995,484.99380206
2098,58430.8491,0.0242,2024-09-02 21:05:41,53.12,0.0265,38.03,0.022,0.67165,-159.58899,0.00016,17.4653,2.58744,45.62,BTC,2024-09-05,57500.0,Call,1414.02654822,0.010958904109589,0.052971506849315,2024-09-02 21:06:23,0.45575000000000004,484.95738581
2099,58488.0432,0.0249,2024-09-02 21:08:23,51.11,0.0265,37.44,0.0225,0.68115,-157.7214,0.00016,17.26723,2.62404,45.58,BTC,2024-09-05,57500.0,Call,1456.3522756799998,0.010958904109589,0.052971506849315,2024-09-02 21:09:05,0.44275,462.05708652
2100,58500.9805,0.025,2024-09-02 21:11:05,53.98,0.0275,36.91,0.0225,0.6833,-157.42249,0.00016,17.21216,2.62973,45.59,BTC,2024-09-05,57500.0,Call,1462.5245125,0.010958904109589,0.052971506849315,2024-09-02 21:11:47,0.4544499999999999,462.1577459500001
2101,58548.5092,0.0257,2024-09-02 21:13:47,53.95,0.028,38.49,0.0235,0.69109,-155.85426,0.00016,17.0352,2.65868,45.57,BTC,2024-09-05,57500.0,Call,1504.69668644,0.010958904109589,0.052971506849315,2024-09-02 21:14:30,0.4622,439.24732725
2102,58565.1605,0.0257,2024-09-02 21:16:30,53.35,0.028,37.77,0.0235,0.69396,-155.0957,0.00016,16.96772,2.66949,45.51,BTC,2024-09-05,57500.0,Call,1505.12462485,0.010958904109589,0.052971506849315,2024-09-02 21:17:12,0.4556,439.222281
2103,58564.6077,0.0257,2024-09-02 21:19:12,53.4,0.028,37.82,0.0235,0.69388,-155.27698,0.00016,16.96003,2.66619,45.54,BTC,2024-09-05,57500.0,Call,1505.11041789,0.010958904109589,0.052971506849315,2024-09-02 21:19:54,0.4561,439.2341055
2104,58566.0233,0.0257,2024-09-02 21:21:54,53.37,0.028,37.77,0.0235,0.69404,-155.44292,0.00016,16.94955,2.66456,45.57,BTC,2024-09-05,57500.0,Call,1505.14679881,0.010958904109589,0.052971506849315,2024-09-02 21:22:37,0.4557,439.24466775
2105,58568.8816,0.0257,2024-09-02 21:24:37,53.29,0.028,37.66,0.0235,0.69463,-155.31426,0.00016,16.92864,2.66474,45.55,BTC,2024-09-05,57500.0,Call,1505.22025712,0.010958904109589,0.052971506849315,2024-09-02 21:25:21,0.45474999999999993,439.266612
2106,58300.8397,0.0191,2024-09-02 14:20:50,49.84,0.02,45.48,0.0185,0.55809,-170.76202,0.00016,20.07224,2.39081,47.25,BTC,2024-09-05,58000.0,Call,1113.5460382699998,0.010958904109589,0.052971506849315,2024-09-02 14:21:33,0.47659999999999997,810.5214919299999
2107,58323.1437,0.0193,2024-09-02 14:23:33,49.26,0.02,44.9,0.0185,0.5618,-170.54373,0.00016,20.04397,2.40552,47.22,BTC,2024-09-05,58000.0,Call,1125.6366734100002,0.010958904109589,0.052971506849315,2024-09-02 14:24:14,0.4708,810.56475568
2108,58292.0991,0.019,2024-09-02 14:26:14,50.11,0.02,45.75,0.0185,0.55669,-170.92692,0.00016,20.06444,2.38109,47.24,BTC,2024-09-05,58000.0,Call,1107.5498829,0.010958904109589,0.052971506849315,2024-09-02 14:26:56,0.4793,816.1471192
2109,58290.1851,0.019,2024-09-02 14:28:56,50.17,0.02,45.82,0.0185,0.55639,-170.96066,0.00016,20.06093,2.3786,47.24,BTC,2024-09-05,58000.0,Call,1107.5135169,0.010958904109589,0.052971506849315,2024-09-02 14:29:40,0.47995000000000004,816.0740322
2110,58325.9736,0.0193,2024-09-02 14:31:40,49.24,0.02,46.33,0.019,0.56231,-170.71367,0.00016,20.01827,2.40246,47.22,BTC,2024-09-05,58000.0,Call,1125.69129048,0.010958904109589,0.052971506849315,2024-09-02 14:32:41,0.47784999999999994,793.42217896
2111,58250.1437,0.0186,2024-09-02 14:34:41,49.82,0.0195,45.47,0.018,0.54985,-171.15638,0.00017,20.07636,2.34627,47.19,BTC,2024-09-05,58000.0,Call,1083.45267282,0.010958904109589,0.052971506849315,2024-09-02 14:35:28,0.47645,832.74119357
2112,58194.2455,0.0181,2024-09-02 14:37:28,49.85,0.019,45.51,0.0175,0.54059,-171.5804,0.00017,20.10284,2.30364,47.2,BTC,2024-09-05,58000.0,Call,1053.31584355,0.010958904109589,0.052971506849315,2024-09-02 14:38:19,0.4768,861.23994832
2113,58206.8791,0.0182,2024-09-02 14:40:19,49.54,0.019,45.19,0.0175,0.54267,-171.73965,0.00017,20.0886,2.31105,47.25,BTC,2024-09-05,58000.0,Call,1059.36519962,0.010958904109589,0.052971506849315,2024-09-02 14:41:08,0.47364999999999996,838.44239616
2114,58247.3206,0.0186,2024-09-02 14:43:08,49.95,0.0195,45.6,0.018,0.54941,-171.41034,0.00017,20.05547,2.3391,47.2,BTC,2024-09-05,58000.0,Call,1083.40016316,0.010958904109589,0.052971506849315,2024-09-02 14:43:50,0.47775000000000006,832.6835688599999
2115,58424.7758,0.02,2024-09-02 15:29:09,49.81,0.021,45.37,0.0195,0.57975,-168.56889,0.00017,19.75317,2.44627,46.59,BTC,2024-09-05,58000.0,Call,1168.4955160000002,0.010958904109589,0.052971506849315,2024-09-02 15:29:52,0.47590000000000005,730.52260375
2116,58750.9927,0.0233,2024-09-02 15:33:52,50.69,0.0245,44.56,0.0225,0.63292,-163.3945,0.00016,19.12177,2.67591,46.59,BTC,2024-09-05,58000.0,Call,1368.89812991,0.010958904109589,0.052971506849315,2024-09-02 15:34:41,0.47625,616.7789670000001
2117,58740.2313,0.023,2024-09-02 15:38:41,51.06,0.0245,44.94,0.0225,0.63126,-163.74661,0.00016,19.13462,2.66523,46.6,BTC,2024-09-05,58000.0,Call,1351.0253199,0.010958904109589,0.052971506849315,2024-09-02 15:39:28,0.48,616.6296412500001
2118,58652.6155,0.0221,2024-09-02 15:41:28,52.23,0.024,43.14,0.021,0.61731,-165.34099,0.00016,19.32253,2.60224,46.56,BTC,2024-09-05,58000.0,Call,1296.22280255,0.010958904109589,0.052971506849315,2024-09-02 15:42:13,0.47685,645.1006793
2119,58609.7082,0.0217,2024-09-02 15:44:13,50.52,0.023,44.48,0.021,0.61057,-165.74669,0.00016,19.40221,2.57163,46.46,BTC,2024-09-05,58000.0,Call,1271.83066794,0.010958904109589,0.052971506849315,2024-09-02 15:44:56,0.475,662.1878467199999
2120,58704.8904,0.0226,2024-09-02 15:46:56,50.68,0.025,44.57,0.022,0.62614,-163.89456,0.00016,19.1888,2.63773,46.42,BTC,2024-09-05,58000.0,Call,1326.7305230399998,0.010958904109589,0.052971506849315,2024-09-02 15:47:47,0.47625,605.12317175
2121,58733.137,0.0228,2024-09-02 15:49:47,51.35,0.0245,43.68,0.022,0.6309,-163.09208,0.00016,19.1115,2.65666,46.34,BTC,2024-09-05,58000.0,Call,1339.1155236000002,0.010958904109589,0.052971506849315,2024-09-02 15:50:34,0.47515,616.5251851500001
2122,58447.8987,0.019,2024-09-02 20:38:33,48.13,0.02,41.94,0.018,0.58866,-169.36182,0.00018,18.87383,2.2937,45.13,BTC,2024-09-05,58000.0,Call,1110.5100753,0.010958904109589,0.052971506849315,2024-09-02 20:39:16,0.45035,654.926804
2123,58453.5754,0.0191,2024-09-02 20:41:16,47.98,0.02,41.78,0.018,0.58979,-169.1342,0.00018,18.85551,2.29643,45.07,BTC,2024-09-05,58000.0,Call,1116.46329014,0.010958904109589,0.052971506849315,2024-09-02 20:41:59,0.4488,660.5552939099999
2124,58451.1699,0.019,2024-09-02 20:43:59,48.07,0.02,43.42,0.0185,0.5893,-169.40415,0.00018,18.85486,2.29315,45.12,BTC,2024-09-05,58000.0,Call,1110.5722281,0.010958904109589,0.052971506849315,2024-09-02 20:44:41,0.45745,660.4758266599999
2125,58480.736,0.0193,2024-09-02 20:46:41,48.75,0.0205,42.53,0.0185,0.59474,-168.65523,0.00018,18.79515,2.31327,45.03,BTC,2024-09-05,58000.0,Call,1128.6782048,0.010958904109589,0.052971506849315,2024-09-02 20:47:24,0.45640000000000003,654.86006544
2126,58462.5944,0.0191,2024-09-02 20:49:24,47.76,0.02,43.1,0.0185,0.59157,-168.94958,0.00018,18.81773,2.29865,45.02,BTC,2024-09-05,58000.0,Call,1116.63555304,0.010958904109589,0.052971506849315,2024-09-02 20:50:07,0.4543,654.7576649599999
2127,58470.1809,0.0192,2024-09-02 20:52:07,47.55,0.02,42.89,0.0185,0.59304,-168.70817,0.00018,18.79577,2.30271,44.97,BTC,2024-09-05,58000.0,Call,1122.6274732799998,0.010958904109589,0.052971506849315,2024-09-02 20:52:50,0.4522,654.75312224
2128,58481.5114,0.0191,2024-09-02 20:54:50,47.22,0.02,42.55,0.0185,0.59521,-168.27609,0.00018,18.76913,2.31027,44.89,BTC,2024-09-05,58000.0,Call,1116.99686774,0.010958904109589,0.052971506849315,2024-09-02 20:55:33,0.44884999999999997,649.0503666000001
2129,58462.4705,0.019,2024-09-02 20:57:33,47.82,0.02,43.16,0.0185,0.59192,-168.46877,0.00018,18.79295,2.29523,44.85,BTC,2024-09-05,58000.0,Call,1110.7869395,0.010958904109589,0.052971506849315,2024-09-02 20:58:15,0.45489999999999997,654.71669088
2130,58479.1644,0.0192,2024-09-02 21:00:15,48.89,0.0205,42.66,0.0185,0.59508,-167.96141,0.00018,18.75434,2.30608,44.77,BTC,2024-09-05,58000.0,Call,1122.79995648,0.010958904109589,0.052971506849315,2024-09-02 21:00:59,0.45775,643.2329771999999
2131,58433.0109,0.0187,2024-09-02 21:02:59,47.19,0.0195,42.53,0.018,0.58683,-168.65176,0.00018,18.82597,2.27186,44.75,BTC,2024-09-05,58000.0,Call,1092.69730383,0.010958904109589,0.052971506849315,2024-09-02 21:03:41,0.4486,665.9796495
2132,58428.845,0.0189,2024-09-02 21:05:41,48.88,0.02,42.67,0.018,0.58607,-168.88851,0.00018,18.82485,2.2669,44.78,BTC,2024-09-05,58000.0,Call,1104.3051705,0.010958904109589,0.052971506849315,2024-09-02 21:06:23,0.45775000000000005,660.2429302699999
2133,58486.8077,0.0192,2024-09-02 21:08:23,48.71,0.0205,42.47,0.0185,0.59654,-167.99778,0.00018,18.71876,2.30688,44.76,BTC,2024-09-05,58000.0,Call,1122.9467078399998,0.010958904109589,0.052971506849315,2024-09-02 21:09:05,0.4559,631.78237872
2134,58497.3547,0.0193,2024-09-02 21:11:05,48.41,0.0205,42.16,0.0185,0.59843,-167.9693,0.00018,18.69183,2.31248,44.78,BTC,2024-09-05,58000.0,Call,1128.99894571,0.010958904109589,0.052971506849315,2024-09-02 21:11:47,0.45285,625.8546533699999
2135,58566.0741,0.02,2024-09-02 21:13:47,47.87,0.021,43.14,0.019,0.61069,-166.7715,0.00018,18.55127,2.36019,44.77,BTC,2024-09-05,58000.0,Call,1171.321482,0.010958904109589,0.052971506849315,2024-09-02 21:14:30,0.45504999999999995,614.7650932500001
2136,58564.7849,0.02,2024-09-02 21:16:30,47.93,0.021,43.2,0.0195,0.61037,-167.10725,0.00018,18.54742,2.35689,44.84,BTC,2024-09-05,58000.0,Call,1171.295698,0.010958904109589,0.052971506849315,2024-09-02 21:17:12,0.45565,609.06955096
2137,58565.3928,0.02,2024-09-02 21:19:12,47.93,0.021,43.19,0.0195,0.61061,-166.98679,0.00018,18.53662,2.35594,44.79,BTC,2024-09-05,58000.0,Call,1171.307856,0.010958904109589,0.052971506849315,2024-09-02 21:19:54,0.4556,609.07536352
2138,58566.2453,0.02,2024-09-02 21:21:54,49.49,0.0215,43.18,0.0195,0.61086,-166.88137,0.00018,18.52835,2.35567,44.76,BTC,2024-09-05,58000.0,Call,1171.324906,0.010958904109589,0.052971506849315,2024-09-02 21:22:37,0.46335,603.2014904499999
2139,58568.3255,0.02,2024-09-02 21:24:37,49.44,0.0215,43.13,0.0195,0.61114,-167.13553,0.00018,18.51732,2.35479,44.82,BTC,2024-09-05,58000.0,Call,1171.36651,0.010958904109589,0.052971506849315,2024-09-02 21:25:21,0.46285,608.97986552
2140,58311.3316,0.0148,2024-09-02 14:20:50,48.98,0.0155,46.1,0.0145,0.47678,-171.52679,0.00017,20.25698,2.04951,47.03,BTC,2024-09-05,58500.0,Call,863.00770768,0.010958904109589,0.052971506849315,2024-09-02 14:21:33,0.4754,1055.4355779900002
2141,58310.8373,0.0148,2024-09-02 14:23:33,49.01,0.0155,46.13,0.0145,0.47675,-171.86675,0.00017,20.24911,2.04774,47.11,BTC,2024-09-05,58500.0,Call,863.0003920400001,0.010958904109589,0.052971506849315,2024-09-02 14:24:14,0.4757,1055.47874106
2142,58289.8526,0.0147,2024-09-02 14:26:14,48.06,0.015,45.18,0.014,0.47328,-171.92932,0.00017,20.22318,2.03081,47.15,BTC,2024-09-05,58500.0,Call,856.8608332199999,0.010958904109589,0.052971506849315,2024-09-02 14:26:56,0.46620000000000006,1066.82376681
2143,58290.8921,0.0147,2024-09-02 14:28:56,48.05,0.015,45.17,0.014,0.47347,-172.06859,0.00017,20.2191,2.03059,47.17,BTC,2024-09-05,58500.0,Call,856.8761138699999,0.010958904109589,0.052971506849315,2024-09-02 14:29:40,0.4661,1066.7261235
2144,58326.2063,0.0149,2024-09-02 14:31:40,48.7,0.0155,45.82,0.0145,0.4793,-172.28486,0.00017,20.2413,2.05493,47.14,BTC,2024-09-05,58500.0,Call,869.06047387,0.010958904109589,0.052971506849315,2024-09-02 14:32:41,0.4726000000000001,1044.28353517
2145,58245.6379,0.0143,2024-09-02 14:34:41,49.11,0.015,46.22,0.014,0.4659,-171.75978,0.00017,20.15901,1.99417,47.16,BTC,2024-09-05,58500.0,Call,832.91262197,0.010958904109589,0.052971506849315,2024-09-02 14:35:28,0.47665,1088.92327357
2146,58187.9225,0.0139,2024-09-02 14:37:28,48.97,0.0145,46.07,0.0135,0.45634,-171.40143,0.00017,20.0842,1.95049,47.2,BTC,2024-09-05,58500.0,Call,808.81212275,0.010958904109589,0.052971506849315,2024-09-02 14:38:19,0.47519999999999996,1123.01131757
2147,58236.5838,0.0143,2024-09-02 14:40:19,49.35,0.0145,46.46,0.0135,0.46441,-172.00011,0.00017,20.13411,1.98459,47.21,BTC,2024-09-05,58500.0,Call,832.78314834,0.010958904109589,0.052971506849315,2024-09-02 14:41:08,0.47905000000000003,1094.8489636
2148,58232.7447,0.0143,2024-09-02 14:43:08,49.45,0.015,46.56,0.014,0.46368,-171.79118,0.00017,20.12186,1.98001,47.15,BTC,2024-09-05,58500.0,Call,832.7282492100001,0.010958904109589,0.052971506849315,2024-09-02 14:43:50,0.48005000000000003,1088.8454236
2149,58449.3685,0.0156,2024-09-02 15:29:09,47.61,0.016,44.71,0.015,0.49945,-172.02139,0.00017,20.16314,2.11444,46.57,BTC,2024-09-05,58500.0,Call,911.8101486,0.010958904109589,0.052971506849315,2024-09-02 15:29:52,0.46159999999999995,964.48356345
2150,58747.3162,0.0182,2024-09-02 15:33:52,48.86,0.019,44.48,0.0175,0.54979,-171.2578,0.00017,20.09766,2.3328,46.46,BTC,2024-09-05,58500.0,Call,1069.20115484,0.010958904109589,0.052971506849315,2024-09-02 15:34:41,0.4667,822.4225562
2151,58716.8469,0.0179,2024-09-02 15:38:41,48.23,0.0185,45.31,0.0175,0.54473,-171.27856,0.00017,20.10489,2.30783,46.39,BTC,2024-09-05,58500.0,Call,1051.03155951,0.010958904109589,0.052971506849315,2024-09-02 15:39:28,0.46769999999999995,833.9151228200001
2152,58677.0564,0.0174,2024-09-02 15:41:28,47.83,0.018,44.91,0.017,0.53807,-171.22892,0.00017,20.11869,2.27704,46.31,BTC,2024-09-05,58500.0,Call,1020.98078136,0.010958904109589,0.052971506849315,2024-09-02 15:42:13,0.4637,850.8173178000001
2153,58596.7366,0.0168,2024-09-02 15:44:13,48.43,0.0175,44.07,0.016,0.52447,-171.12453,0.00017,20.13742,2.21608,46.21,BTC,2024-09-05,58500.0,Call,984.42517488,0.010958904109589,0.052971506849315,2024-09-02 15:44:56,0.4625,884.9254781300001
2154,58771.8381,0.0184,2024-09-02 15:46:56,48.3,0.019,45.37,0.018,0.55423,-170.2302,0.00017,20.04077,2.34447,46.15,BTC,2024-09-05,58500.0,Call,1081.40182104,0.010958904109589,0.052971506849315,2024-09-02 15:47:47,0.46834999999999993,793.3051062000001
2155,58729.9817,0.0178,2024-09-02 15:49:47,47.96,0.0185,45.03,0.0175,0.54722,-170.17596,0.00017,20.06662,2.31281,46.05,BTC,2024-09-05,58500.0,Call,1045.39367426,0.010958904109589,0.052971506849315,2024-09-02 15:50:34,0.46495000000000003,816.35708306
2156,58437.6949,0.0142,2024-09-02 20:38:33,45.36,0.0145,42.34,0.0135,0.49587,-171.29964,0.00018,19.34935,1.93907,44.52,BTC,2024-09-05,58500.0,Call,829.8152675800001,0.010958904109589,0.052971506849315,2024-09-02 20:39:16,0.4385,894.36183966
2157,58439.4751,0.0142,2024-09-02 20:41:16,46.84,0.015,43.82,0.014,0.49618,-171.31513,0.00018,19.34208,1.93877,44.51,BTC,2024-09-05,58500.0,Call,829.8405464200001,0.010958904109589,0.052971506849315,2024-09-02 20:41:59,0.4533,882.67380539
2158,58468.0909,0.0144,2024-09-02 20:43:59,46.15,0.015,43.13,0.014,0.50145,-171.26417,0.00019,19.34428,1.95844,44.45,BTC,2024-09-05,58500.0,Call,841.94050896,0.010958904109589,0.052971506849315,2024-09-02 20:44:41,0.4464,888.4285924
2159,58487.208,0.0146,2024-09-02 20:46:41,47.19,0.0155,42.65,0.014,0.50499,-171.49474,0.00018,19.34387,1.97156,44.49,BTC,2024-09-05,58500.0,Call,853.9132367999999,0.010958904109589,0.052971506849315,2024-09-02 20:47:24,0.44920000000000004,877.0698044999999
2160,58463.2911,0.0144,2024-09-02 20:49:24,46.3,0.015,43.28,0.014,0.50058,-171.73693,0.00018,19.32942,1.95216,44.55,BTC,2024-09-05,58500.0,Call,841.87139184,0.010958904109589,0.052971506849315,2024-09-02 20:50:07,0.44789999999999996,877.08177
2161,58468.5814,0.0145,2024-09-02 20:52:07,46.19,0.015,43.16,0.014,0.50155,-171.81209,0.00018,19.32301,1.95446,44.54,BTC,2024-09-05,58500.0,Call,847.7944303,0.010958904109589,0.052971506849315,2024-09-02 20:52:50,0.44675,882.72686377
2162,58458.4892,0.0144,2024-09-02 20:54:50,46.46,0.015,43.43,0.014,0.49968,-171.87968,0.00018,19.31178,1.94536,44.55,BTC,2024-09-05,58500.0,Call,841.80224448,0.010958904109589,0.052971506849315,2024-09-02 20:55:33,0.44945,871.26536991
2163,58452.3914,0.0143,2024-09-02 20:57:33,46.63,0.015,42.08,0.0135,0.49852,-171.60752,0.00019,19.30428,1.93974,44.47,BTC,2024-09-05,58500.0,Call,835.86919702,0.010958904109589,0.052971506849315,2024-09-02 20:58:15,0.44355000000000006,876.8790855
2164,58482.1414,0.0145,2024-09-02 21:00:15,45.89,0.015,42.87,0.014,0.50401,-171.4799,0.00019,19.30521,1.96024,44.4,BTC,2024-09-05,58500.0,Call,847.9910503000001,0.010958904109589,0.052971506849315,2024-09-02 21:00:59,0.4438,865.50314456
2165,58435.1504,0.0141,2024-09-02 21:02:59,45.58,0.0145,42.55,0.0135,0.49525,-171.18588,0.00019,19.28127,1.92366,44.34,BTC,2024-09-05,58500.0,Call,823.9356206399999,0.010958904109589,0.052971506849315,2024-09-02 21:03:41,0.44065,888.0199176
2166,58463.5681,0.0143,2024-09-02 21:05:41,46.4,0.015,43.36,0.014,0.50053,-171.21897,0.00019,19.28663,1.94373,44.31,BTC,2024-09-05,58500.0,Call,836.0290238299999,0.010958904109589,0.052971506849315,2024-09-02 21:06:23,0.4488,893.9571317099999
2167,58478.9135,0.0144,2024-09-02 21:08:23,44.51,0.015,42.99,0.014,0.50338,-171.31671,0.00019,19.28296,1.95353,44.31,BTC,2024-09-05,58500.0,Call,842.0963544,0.010958904109589,0.052971506849315,2024-09-02 21:09:05,0.4375,859.9067481899999
2168,58495.1331,0.0145,2024-09-02 21:11:05,45.63,0.015,42.6,0.014,0.50638,-171.0357,0.00019,19.27848,1.96402,44.21,BTC,2024-09-05,58500.0,Call,848.17942995,0.010958904109589,0.052971506849315,2024-09-02 21:11:47,0.44115000000000004,848.34939025
2169,58549.3409,0.015,2024-09-02 21:13:47,45.77,0.0155,42.73,0.0145,0.51649,-171.06682,0.00019,19.27695,2.00334,44.2,BTC,2024-09-05,58500.0,Call,878.2401135,0.010958904109589,0.052971506849315,2024-09-02 21:14:30,0.4425,825.5378106899999
2170,58566.1026,0.0151,2024-09-02 21:16:30,46.87,0.016,42.31,0.0145,0.51962,-171.03461,0.00019,19.26755,2.01421,44.17,BTC,2024-09-05,58500.0,Call,884.34814926,0.010958904109589,0.052971506849315,2024-09-02 21:17:12,0.4459,819.9085118
2171,58574.4973,0.0152,2024-09-02 21:19:12,46.67,0.016,43.63,0.015,0.52119,-171.12707,0.00019,19.25837,2.01879,44.18,BTC,2024-09-05,58500.0,Call,890.3323589600001,0.010958904109589,0.052971506849315,2024-09-02 21:19:54,0.45150000000000007,819.8739220000001
2172,58560.9584,0.015,2024-09-02 21:21:54,45.52,0.0155,42.48,0.0145,0.51867,-170.7649,0.00019,19.25191,2.00726,44.07,BTC,2024-09-05,58500.0,Call,878.4143760000001,0.010958904109589,0.052971506849315,2024-09-02 21:22:37,0.44,814.0901612499999
